collectId,collectName,collectYear,collectType,collectLevel,collectTexture,detailSize,num,source,seq
7641,清王愫青绿山水图轴,清(1616~1911),书法、绘画,二级,纸,纵83.5 横40,1,旧藏,1616
8409,清咸丰茶绿地青花竹根式瓷帽筒,清(1616~1911),瓷器,二级,瓷,高27.3  口径13.2 底径13.5,2,旧藏,1616
11737,清顺治通宝铜钱,清(1616~1911),钱币,三级,铜,肉径：2.4   好径：0.72  厚：0.1,1,旧藏,1616
11993,清光绪通宝铜钱,清(1616~1911),钱币,三级,铜,肉径1.87    好径0.7   厚0.18,1,旧藏,1616
15065,清李士熙金陵山水图册,清(1616~1911),书法、绘画,二级,纸,纵23.8 横24.8,23,征集购买,1616
15321,清贺德藩草书临王羲之帖轴,清(1616~1911),书法、绘画,三级,丝,纵189.5 横43.8,1,征集购买,1616
15577,清俞泰设色潇湘暮雨图轴,清(1616~1911),书法、绘画,二级,纸,纵152横49.3,1,征集购买,1616
18137,清朱熹四书注夹带小抄,清(1616~1911),档案文书,三级,纸,高25.9 宽67.5,4,征集购买,1616
19161,清乾隆款青花缠枝花卉纹抱月瓶,清(1616~1911),瓷器,三级,瓷,高50.5  腹径39.2x19.3 底径17.4x12.7,1,征集购买,1616
21209,清套料雕鹊雀登梅无盖鼻烟壶,清(1616~1911),玻璃器,二级,玻璃,高6.55 长径3.8 短径2.3,1,征集购买,1616
21465,清兰涛等花卉山水扇面册,清(1616~1911),书法、绘画,二级,纸,,5,征集购买,1616
22489,清胡菊邻刻“高尔夔印”石印,清(1616~1911),玺印符牌,二级,石,高6.3 宽2.45 厚2.45,1,征集购买,1616
23513,清杨佩夫山水团扇页,清(1616~1911),书法、绘画,三级,其他有机质,纵24.8横25.5,1,征集购买,1616
23769,清行龙影贴,清(1616~1911),皮革,三级,皮革,,41,征集购买,1616
24025,清文殊菩萨铜像,清(1616~1911),雕塑、造像,三级,铜,通高17 像高13.5,1,拣选,1616
24281,清白度母像,清(1616~1911),雕塑、造像,三级,铜,通高11.4  座2.3,1,拣选,1616
24537,清无量寿佛铜像,清(1616~1911),雕塑、造像,三级,铜,通高25 座高5.4,1,拣选,1616
26073,清释迦牟尼佛铜像,清(1616~1911),雕塑、造像,三级,铜,通高：12.2   座高：1,1,拣选,1616
1242,清狮钮长方寿山石印,清(1616~1911),玺印符牌,二级,宝玉石,宽1.9 长3.8 通钮高7,1,旧藏,1616
1498,清透雕蟠螭玉偑,清(1616~1911),玉石器、宝石,二级,宝玉石,高5.1 宽6,1,旧藏,1616
3290,清道光通宝铜钱,清(1616~1911),钱币,三级,铜,肉径2.52  好径0.55,1,旧藏,1616
3802,清四川省光绪元宝 当十铜元,清(1616~1911),钱币,三级,铜,径2.79 厚0.16,1,旧藏,1616
4314,清组金织彩佛幌,清(1616~1911),织绣,二级,"丝,其他有机质","1. 纵1166,横76.5;  2.纵1152.5,横74.6",2,旧藏,1616
4570,清蓉桂双凫图轴,清(1616~1911),书法、绘画,三级,丝,纵166.9 横83.1,1,旧藏,1616
6106,清白玉虎符,清(1616~1911),玉石器、宝石,二级,宝玉石,长6.05 宽2.45 厚0.55,1,拨交,1616
6874,清乾隆御制平定金川碑文碧玉插屏,清(1616~1911),玉石器、宝石,二级,"木,宝玉石","高21,宽8",1,旧藏,1616
8410,清青花放牧人物纹瓷笔筒,清(1616~1911),瓷器,二级,瓷,高20.8  口径11 底径10.6,1,旧藏,1616
11738,清顺治通宝铜钱,清(1616~1911),钱币,三级,铜,肉径：2.41   好径：0.6  厚：0.1,1,旧藏,1616
11994,清光绪通宝铜钱,清(1616~1911),钱币,三级,铜,肉径1.78    好径0.7   厚0.12,1,旧藏,1616
15578,清何焯楷书桃花源记轴,清(1616~1911),书法、绘画,二级,纸,纵92.4横33.8,1,征集购买,1616
18138,清高其佩行书题画诗立幅屏,清(1616~1911),书法、绘画,二级,纸,纵215  横63.7,12,征集购买,1616
19162,清道光粉彩花卉纹杯,清(1616~1911),瓷器,二级,瓷,高3.1 口径6.2 底径最大2.35 底径最小2.1,6,征集购买,1616
21722,清曹秉钧山水图册,清(1616~1911),书法、绘画,三级,纸,纵24.6横36.2,9,征集购买,1616
22490,清锺霱刻“尔夔私印”石印,清(1616~1911),玺印符牌,二级,石,高2.8 宽0.9 厚0.9,1,征集购买,1616
23514,清吴廷飏晋卿合写书法团扇页,清(1616~1911),书法、绘画,三级,纸,纵24横23.4,1,征集购买,1616
23770,清椅子影贴,清(1616~1911),皮革,三级,皮革,高17-18.4 宽0.5-11.5,23,征集购买,1616
24026,清鎏金铜四臂观音菩萨像,清(1616~1911),雕塑、造像,三级,铜,通高16.2 像高13.1,1,拣选,1616
24282,清铜无量寿佛像,清(1616~1911),雕塑、造像,三级,铜,通高10.9 座1.3,1,拣选,1616
24538,清药师佛铜像,清(1616~1911),雕塑、造像,三级,铜,通高19.2,1,拣选,1616
26074,清财神铜像,清(1616~1911),雕塑、造像,三级,铜,通高：6.6   座高：1.5,1,拣选,1616
1243,清长方花寿山石印,清(1616~1911),玺印符牌,二级,宝玉石,宽3.2 高5.8,1,旧藏,1616
1499,清浮雕蟠龙纹青玉鼻烟壶,清(1616~1911),玉石器、宝石,二级,宝玉石,高5.8 宽3.7 口径0.9,1,旧藏,1616
3291,清道光通宝铜钱,清(1616~1911),钱币,三级,铜,肉径2.47  好径0.68,1,旧藏,1616
3803,清湖北省光绪元宝 当十铜元,清(1616~1911),钱币,三级,铜,径2.82 厚0.16,1,旧藏,1616
5595,清双狮钮白寿山石印,清(1616~1911),玺印符牌,二级,宝玉石,长3.9 宽3.9 通钮高5.62,1,拨交,1616
6619,清猪肝石扳指,清(1616~1911),玉石器、宝石,三级,石,"长2.85,外径3.35",1,拨交,1616
6875,清乾隆御制平定准噶尔碑文青玉插屏,清(1616~1911),玉石器、宝石,二级,"木,宝玉石","高21,宽8",1,旧藏,1616
7387,清海景双耳铜香炉,清(1616~1911),铜器,三级,铜,高8.8、腹径15.7、口径14.5、底径12.4,1,旧藏,1616
7643,清曹秀先行书轴,清(1616~1911),书法、绘画,三级,纸,纵109.3 横57.5,1,旧藏,1616
11739,清顺治通宝铜钱,清(1616~1911),钱币,三级,铜,肉径：2.5   好径：0.7  厚：0.1,1,旧藏,1616
11995,清光绪通宝铜钱,清(1616~1911),钱币,三级,铜,肉径2    好径0.68   厚0.13,2,旧藏,1616
13531,清齐白石赐桃轴,清(1616~1911),书法、绘画,二级,纸,纵95.2 横173,1,征集购买,1616
15579,清林则徐书札册,清(1616~1911),书法、绘画,三级,纸,纵22.7 横12.5,10,征集购买,1616
20955,清雍正白釉红彩缠枝花纹瓷盘,清(1616~1911),瓷器,二级,瓷,高2.9 口径14.4 底径9.5,2,征集购买,1616
21467,清陈鹏年等人书扇面,清(1616~1911),书法、绘画,二级,纸,,3,征集购买,1616
21723,清陆绍景行书临兰亭序册,清(1616~1911),书法、绘画,三级,纸,纵26.5横29.2,4,征集购买,1616
22491,清锺霱刻“子韶藏之”石印,清(1616~1911),玺印符牌,二级,石,高2.2 宽2.25 厚2.05,1,征集购买,1616
23771,清椅子影贴,清(1616~1911),皮革,三级,皮革,,58,征集购买,1616
24027,清鎏金铜释迦牟尼像,清(1616~1911),雕塑、造像,三级,"铜,金",通高16.5 像高13,1,拣选,1616
24283,清毗卢遮那佛像,清(1616~1911),雕塑、造像,三级,铜,通高11 座2.5,1,拣选,1616
24539,清祖师铜像,清(1616~1911),雕塑、造像,三级,铜,通高17.2 座高2.7,1,拣选,1616
26075,清度母铜像,清(1616~1911),雕塑、造像,三级,铜,通高：7   座高：1.6,1,拣选,1616
1244,清花寿山大石印,清(1616~1911),玺印符牌,二级,宝玉石,宽6.9 长8.3 高9.3,1,旧藏,1616
1500,清小玉狗,清(1616~1911),玉石器、宝石,二级,宝玉石,高3.1 宽2.8,1,旧藏,1616
3292,清道光通宝铜钱,清(1616~1911),钱币,三级,铜,肉径2.45  好径0.57,1,旧藏,1616
3804,清光绪元宝当制钱十文铜元,清(1616~1911),钱币,三级,铜,径2.81 厚0.16,1,旧藏,1616
4572,清朱耷松柏同春图轴,清(1616~1911),书法、绘画,二级,丝,纵130.1 横98.2,1,旧藏,1616
5596,清浮雕山水白寿山石长方印,清(1616~1911),玺印符牌,二级,宝玉石,长5.27 宽1.86 高6.42,1,拨交,1616
6108,清透雕蟠螭白玉偑,清(1616~1911),玉石器、宝石,二级,宝玉石,长5.65 宽5.4 厚1,1,拨交,1616
6364,清镶嵌铜鎏金烧蓝蝴蝶透雕白玉扁方,清(1616~1911),玉石器、宝石,二级,"铜,宝玉石,金,其他无机质","长21.9,宽1.85,厚0.3",2,旧藏,1616
6620,清黑扳指,清(1616~1911),其他,一般,其他无机质,高3 外径3.7 内径2.5,1,拨交,1616
6876,清青玉碟,清(1616~1911),玉石器、宝石,二级,宝玉石,"高2.3,口径10.4,底径4.3",1,旧藏,1616
7132,清平寿侯印铜印,清(1616~1911),玺印符牌,三级,铜,印面2.05x2.32,1,拨交,1616
8412,清康熙青花缠枝花纹瓷碗,清(1616~1911),瓷器,二级,瓷,高8.9  口径18.2 底径8,1,旧藏,1616
11740,清顺治通宝铜钱,清(1616~1911),钱币,三级,铜,肉径：2.73   好径：0.7  厚：0.1,1,旧藏,1616
11996,清光绪通宝铜钱,清(1616~1911),钱币,三级,铜,肉径2.32    好径0.7   厚0.11,4,旧藏,1616
13532,清齐白石蔬香老圊横幅,清(1616~1911),书法、绘画,二级,丝,纵81 横147,1,征集购买,1616
15068,清王原祁云壑水村图轴,清(1616~1911),书法、绘画,二级,纸,纵75.8 横31.7,1,征集购买,1616
15580,清黄易李璿书札册,清(1616~1911),书法、绘画,二级,纸,纵22 横17,11,征集购买,1616
20956,清白釉狮钮瓷章,清(1616~1911),玺印符牌,二级,瓷,通高7.5 印径4.8x4.9,2,征集购买,1616
21212,清白地套蓝料无盖人物鼻烟壶,清(1616~1911),玻璃器,二级,玻璃,高6 长径5.1 短径2.8,1,征集购买,1616
21724,清华喦设色山水图卷,清(1616~1911),书法、绘画,二级,纸,纵26.7横113,1,征集购买,1616
22492,清锺霱刻“高尔夔印”石印,清(1616~1911),玺印符牌,二级,石,高3.35 宽1.25 厚1.25,1,征集购买,1616
23772,清花盆架影贴,清(1616~1911),皮革,三级,皮革,高11.5-15.2,24,征集购买,1616
24028,清绿度母佛铜像,清(1616~1911),雕塑、造像,三级,铜,通高18 像高14.5,1,拣选,1616
24284,清宗喀巴像,清(1616~1911),雕塑、造像,三级,铜,通高15.4 座高3.5,1,拣选,1616
24540,清铜白度母像,清(1616~1911),雕塑、造像,三级,铜,通高17  座高3,1,拣选,1616
25052,清“鸾凤呈祥”铭文铜镜,清(1616~1911),铜器,三级,铜,直径20.4 厚0.9,1,拣选,1616
26076,清铜猪面空行母像,清(1616~1911),雕塑、造像,三级,铜,高：8,1,拣选,1616
1245,清透雕菊花钮长方寿山大石印,清(1616~1911),玺印符牌,二级,宝玉石,宽1.6 长4.8 通钮高11.7,1,旧藏,1616
1501,清玉璧,清(1616~1911),玉石器、宝石,二级,宝玉石,径5.9,1,旧藏,1616
3293,清道光通宝铜钱,清(1616~1911),钱币,三级,铜,肉径2.5  好径0.57,1,旧藏,1616
3805,清宣统己酉年大清铜币 当制钱二十文铜元,清(1616~1911),钱币,三级,铜,径3.31 厚0.23,1,旧藏,1616
5597,清透雕梅花钮白寿山石印,清(1616~1911),玺印符牌,二级,宝玉石,长4.5 宽4.4 通钮高9.22,2,拨交,1616
6109,清透雕双鳯白玉偑,清(1616~1911),玉石器、宝石,二级,宝玉石,长5.55 宽3.8 厚0.75,1,拨交,1616
6365,清透雕鹤桃双联瓶,清(1616~1911),玉石器、宝石,二级,宝玉石,"长5.65,宽14.8,厚1.05",1,旧藏,1616
6621,清玉轴头,清(1616~1911),玉石器、宝石,三级,宝玉石,"长3.5,外径3.3,内径1.7",1,拨交,1616
6877,清浮雕岁寒三友青玉笔筒,清(1616~1911),玉石器、宝石,二级,宝玉石,"高12.8,宽9.88,厚6.4",1,旧藏,1616
7389,清鎏金铜聚会树,清(1616~1911),雕塑、造像,二级,"铜,金",高48.1、宽29.5、底座径11.5x8.4,1,旧藏,1616
11741,清顺治通宝铜钱,清(1616~1911),钱币,三级,铜,肉径：2.71   好径：0.7  厚：0.11,2,旧藏,1616
11997,清光绪通宝铜钱,清(1616~1911),钱币,三级,铜,肉径1.9    好径0.57   厚0.1,5,旧藏,1616
13277,清雍正珐琅彩缠枝牡丹纹碗,清(1616~1911),珐琅器,一级,瓷,高5.4   口径10.9   底径4.3,1,拨交,1616
15069,清边寿民杂画十二开册,清(1616~1911),书法、绘画,二级,纸,纵23.8 横31.4,12,征集购买,1616
15581,清傅山行书丹枫阁记册,清(1616~1911),书法、绘画,二级,纸,纵20.8横13.4,1,征集购买,1616
17629,清钟以敬刻石印,清(1616~1911),玺印符牌,三级,石,大：高6.9 宽1.7  小：高2.7 宽0.9,8,征集购买,1616
19165,清王懿荣书札册,清(1616~1911),书法、绘画,三级,纸,,36,征集购买,1616
20957,明清青花瓷汤匙,清(1616~1911),瓷器,三级,瓷,长18.6 宽5.2,5,征集购买,1616
21213,清翡翠鼻烟壶,清(1616~1911),玉石器、宝石,二级,宝玉石,高5.19 长径4.4 短径2.8,1,征集购买,1616
21725,清许乃榖白云归养图卷,清(1616~1911),书法、绘画,三级,纸,纵27.3横117.7,1,征集购买,1616
22493,清锺霱刻“子韶”石印,清(1616~1911),玺印符牌,二级,石,高3.35 宽1.25 厚1.25,1,征集购买,1616
23773,清桌子影贴,清(1616~1911),皮革,三级,皮革,高14.5-17.5 宽17-19.4,5,征集购买,1616
24029,清绿度母佛像,清(1616~1911),雕塑、造像,三级,铜,通高16.5 像高13.5,1,拣选,1616
24541,清铜释迦牟尼像,清(1616~1911),雕塑、造像,三级,铜,通高19 座高5.3,1,拣选,1616
1502,清青玉狮,清(1616~1911),玉石器、宝石,二级,宝玉石,高3.1 长5.3 宽2.8,1,旧藏,1616
3294,清道光通宝铜钱,清(1616~1911),钱币,三级,铜,肉径2.5  好径0.62,1,旧藏,1616
3806,清光绪丙午（1906年）户部大清铜币 当制钱二十文,清(1616~1911),钱币,三级,铜,径3.37 厚0.22,1,旧藏,1616
4574,清汪士慎花卉图册,清(1616~1911),书法、绘画,三级,纸,纵29 横36.7,8,旧藏,1616
5342,清紫缎地五彩绣金龙云吉服袍,清(1616~1911),织绣,二级,丝,长134,1,旧藏,1616
5598,清兽钮白寿山石印,清(1616~1911),玺印符牌,二级,宝玉石,长2.6 宽2.6 通钮高5.6,1,拨交,1616
6110,清透雕四喜童子白玉偑,清(1616~1911),玉石器、宝石,二级,宝玉石,长6.6 宽5.5 厚0.65,1,拨交,1616
6366,清青玉刚卯,清(1616~1911),玉石器、宝石,三级,宝玉石,"长3.25,宽1.25,厚1.15",1,旧藏,1616
6622,清寿山石印,清(1616~1911),玺印符牌,三级,宝玉石,"宽1.5,高1.2",1,拨交,1616
6878,清透雕缠枝花白玉水丞,清(1616~1911),玉石器、宝石,二级,宝玉石,"高4.9,长11.6,宽8.4",1,旧藏,1616
7390,清鎏金铜大威德金刚像,清(1616~1911),雕塑、造像,三级,"铜,金",高22、宽19.4、座径16.8x8.7,1,旧藏,1616
7646,清仿朱文震山水图轴,清(1616~1911),书法、绘画,三级,纸,纵94.9 横41.5,1,旧藏,1616
11742,清顺治通宝铜钱,清(1616~1911),钱币,三级,铜,肉径：2.6   好径：0.7  厚：0.1,1,旧藏,1616
11998,清光绪通宝铜钱,清(1616~1911),钱币,二级,铜,肉径2.58    好径0.6   厚0.13,1,旧藏,1616
13278,清康熙豇豆红釉暗刻团螭纹太白尊,清(1616~1911),文具,一级,瓷,高8.8   口径3.3   底径12.6,1,拨交,1616
15582,清佚名仿金农冬心诗续集序册,清(1616~1911),书法、绘画,三级,纸,纵26横31.4,3,征集购买,1616
17630,清褚德□刻石印,清(1616~1911),玺印符牌,三级,石,最大高8 宽2.05 最小高2.35 宽0.8,44,征集购买,1616
20958,清粉彩瓷画轴头,清(1616~1911),瓷器,三级,瓷,高5.2 宽4.7,1,征集购买,1616
21726,清董诰设色琢翠亭图卷,清(1616~1911),书法、绘画,三级,丝,纵26.4横60,1,征集购买,1616
22494,清锺霱刻“澹蔼轩”石印,清(1616~1911),玺印符牌,二级,石,高4.85 宽2.45 厚0.95,1,征集购买,1616
23774,清圆几影贴,清(1616~1911),皮革,三级,皮革,1、高22.7 宽17.4,4,征集购买,1616
24286,清释迦牟尼佛像,清(1616~1911),雕塑、造像,三级,铜,通高19.5  座4.2,1,拣选,1616
24542,清铜祖师像,清(1616~1911),雕塑、造像,三级,铜,通高18 座高3,1,拣选,1616
26078,清宗喀巴铜像,清(1616~1911),雕塑、造像,三级,铜,通高：9   座高：1.9,1,拣选,1616
1247,清浮雕荷花黄寿山石印,清(1616~1911),玺印符牌,二级,宝玉石, 长3.8 高5.5,1,旧藏,1616
1503,清浮雕雷纹玉剑璏,清(1616~1911),玉石器、宝石,二级,宝玉石,长4.8 宽2.1,1,旧藏,1616
3295,清道光通宝铜钱,清(1616~1911),钱币,三级,铜,肉径2.48  好径0.63,1,旧藏,1616
3807,清户部大清铜币 当制钱二十文铜元,清(1616~1911),钱币,三级,铜,径3.3 厚0.21,1,旧藏,1616
4319,清绣牡丹玉兰花鸟技挂,清(1616~1911),织绣,二级,丝,"纵215,横213.2",1,旧藏,1616
4575,清吴大澂手札三通册,清(1616~1911),书法、绘画,三级,纸,纵23.7 横9.6,3,旧藏,1616
5343,清蓝纱地五彩金龙吉服袍,清(1616~1911),织绣,三级,丝,长137,1,旧藏,1616
5599,清浮雕葡萄白寿山石印,清(1616~1911),玺印符牌,二级,宝玉石,长2.55 宽2.6 高6,1,拨交,1616
6111,清“大吉”葫芦白玉偑,清(1616~1911),玉石器、宝石,二级,宝玉石,长5.95 宽4.4 厚0.5,1,拨交,1616
6367,清骨扳指,清(1616~1911),牙骨角器,三级,骨角牙,"高2.6,好径2.1",1,旧藏,1616
6623,清狮纽形瓷印章,清(1616~1911),瓷器,三级,瓷,"高1.55,长1.45,宽1.2",1,拨交,1616
6879,清青玉盂,清(1616~1911),玉石器、宝石,二级,宝玉石,"高5.3,口径12.5",1,旧藏,1616
7391,商饕餮纹四管足铜方器座,清(1616~1911),铜器,二级,铜,全高8.8、每面全宽9.2、体每面宽6.3、体高4.3、口径2.2、管径3,1,旧藏,1616
7647,清杨晋山水图轴,清(1616~1911),书法、绘画,三级,纸,纵164.8 横50.1,1,旧藏,1616
11743,清顺治通宝铜钱,清(1616~1911),钱币,三级,铜,肉径：2.66   好径：0.7  厚：0.12,2,旧藏,1616
11999,清光绪重宝铜钱,清(1616~1911),钱币,二级,铜,肉径3.11    好径0.7   厚0.19,1,旧藏,1616
13279,清雍正窑变红釉石榴尊,清(1616~1911),瓷器,一级,瓷,高18   口径7.4   腹径15.5   底径6.3,1,拨交,1616
15583,清张问陶墨鹰图轴,清(1616~1911),书法、绘画,三级,纸,纵99.4横53.6,1,征集购买,1616
17631,清徐三庚刻石印,清(1616~1911),玺印符牌,三级,石,大全高6.1 宽1.5 小全高2.3 宽1.5,6,征集购买,1616
21215,清红色料无盖鼻烟壶,清(1616~1911),玻璃器,二级,玻璃,高6.2 长径5.03 短径2.3,1,征集购买,1616
22495,清锺霱刻“高尔夔印”石印,清(1616~1911),玺印符牌,二级,石,高4.1 宽2 厚2,1,征集购买,1616
23775,清布景装饰用的各种影贴,清(1616~1911),皮革,三级,皮革,,16,征集购买,1616
24287,清释迦牟尼佛像,清(1616~1911),雕塑、造像,三级,铜,通高16.5  座3.4,1,拣选,1616
24543,清阿弥陀佛铜像,清(1616~1911),雕塑、造像,三级,铜,通高17 座高3.8,1,拣选,1616
25567,清双龙纹铜镜,清(1616~1911),铜器,三级,铜,直径11.3  厚0.25,1,拣选,1616
26079,清祖师铜像,清(1616~1911),雕塑、造像,三级,铜,通高：11.2   座高：2.9,1,拣选,1616
1248,清三狮钮黄寿山石印,清(1616~1911),玺印符牌,二级,宝玉石,宽2.3 通钮高6.8,1,旧藏,1616
1504,清浮雕蟠螭玉管,清(1616~1911),玉石器、宝石,二级,宝玉石,口径1.3 底径1.7 高2.7,1,旧藏,1616
3296,清道光通宝铜钱,清(1616~1911),钱币,三级,铜,肉径2.49  好径0.5,1,旧藏,1616
3808,清户部大清铜币 当制钱二十文铜元,清(1616~1911),钱币,三级,铜,径3.4 厚0.25,1,旧藏,1616
4576,清永瑆书壬午殉难诸臣稿册,清(1616~1911),书法、绘画,二级,纸,纵30.7 23.1 13.3 横13.8 13.8 24.6,54,旧藏,1616
5344,清黄地彩绣毛缘吉服袍,清(1616~1911),织绣,二级,丝,长143,1,旧藏,1616
5600,清浮雕云龙青田石印,清(1616~1911),玺印符牌,二级,宝玉石,长2.07 宽2.05 高6.45,1,拨交,1616
6880,清透雕五螭梅花青玉水丞,清(1616~1911),玉石器、宝石,二级,宝玉石,"高6.4,长15.7,宽10.8",1,旧藏,1616
7392,清锡茶壶,清(1616~1911),铁器、其他金属器,三级,其他无机质,通高9.1、口径6.3x5.2、底径9.3x7.8、流长3.6,1,旧藏,1616
7648,清英和行书轴,清(1616~1911),书法、绘画,三级,纸,纵120.6 横49.7,1,旧藏,1616
11744,清顺治通宝铜钱,清(1616~1911),钱币,三级,铜,肉径：2.46   好径：0.61  厚：0.1,1,旧藏,1616
