collectId,collectName,time,collectYear,collectType,collectLevel,collectTexture,detailSize,num,source
7042,金童子穿花纹铜镜,金,金,铜器,二级,铜,直径13.1、厚0.5,1,旧藏
8066,金白地黑花双耳瓷罐,金,金,瓷器,二级,瓷,高23.9 腹径21  口径15.3 底径10.4,1,旧藏
13698,金残有柄铁器,金,金,铁器、其他金属器,三级,铁,存长26.3，宽3.5，厚1.1。,1,发掘
21378,金白釉褐花龙凤瓷盖罐,金,金,瓷器,二级,瓷,通高30.8 腹27.2 口径15.4 底径10.8,1,接受捐赠
25218,金仿唐瑞兽葡萄纹铜镜,金,金,铜器,三级,铜,直径16.8 厚1.3,1,拣选
2179,金黑釉双耳瓷罐,金,金,瓷器,三级,瓷,高8.6 口径7.5 腹径11.6 底径5.8,1,旧藏
7043,金龟鹤仙人纹铜镜,金,金,铜器,三级,铜,直径9.1、厚0.37,1,旧藏
8067,金黑釉陶罐,金,金,陶器,三级,陶,高7.5  腹径7.3  口径6.8   底径4.8,1,旧藏
13699,金残铁镶件,金,金,铁器、其他金属器,三级,铁,存长6.5,9,发掘
18563,金花押款铜镜,金,金,铜器,二级,铜,直径13.8、厚0.64,2,拣选
21379,金素面铜镜,金,金,铜器,三级,铜,通高8 径13.8*13.8,1,接受捐赠
24707,金童子戏花纹铜镜,金,金,铜器,三级,铜,直径：18.8    厚：0.7,1,拣选
24963,金缠枝莲纹铜镜,金,金,铜器,三级,铜,直径11.7 厚0.3,1,拣选
25731,金仿汉四乳八禽“家常富贵”铭文铜镜,金,金,铜器,三级,铜,直径10.1 厚0.45,1,拣选
644,辽金沟道纹长方砖,辽,辽,石器、石刻、砖瓦,三级,砖瓦,长43，宽21，厚7.5。,1,征集购买
2180,金黑釉双耳瓷罐,金,金,瓷器,三级,瓷,高10.8 口径11.6 腹径14.5 底径7.7,1,旧藏
7300,金副统之印铜印,金,金,玺印符牌,二级,铜,印6.4x6.3x1.43、钮2.9x3.15x1.7,1,旧藏
8068,金黑瓷罐,金,金,瓷器,二级,瓷,高11.9 腹径15.7  口径9.5 底径7,1,旧藏
13700,金残环首铁钉,金,金,铁器、其他金属器,三级,铁,1：存长3.4，2：存长3.3。,2,发掘
15748,金黑釉大碗,金,金,瓷器,二级,瓷,高12 口径25.2 底径9.3,1,拨交
18564,金镜子局铸款双鱼纹铜镜,金,金,铜器,二级,铜,直径12.15、厚0.3,1,拣选
25732,金菱花形仙人故事纹铜镜,金,金,铜器,三级,铜,直径12.8 厚0.4,1,拣选
7301,金青赛县印铜印,金,金,玺印符牌,二级,铜,印8.3x8.15x1.3、钮3.25x5.05x1.35,1,旧藏
8069,金赭黑釉双耳陶罐,金,金,陶器,二级,陶,高13.5 腹径15  口径10.1 底径9.1,1,旧藏
8581,金代绿釉陶碗,金,金,陶器,三级,陶,高6 口径10.7 底径5.8,1,旧藏
13701,金残铁锯子,金,金,铁器、其他金属器,三级,铁,最长的：长10.3，宽0.8，最短的：长3.8，宽1。,6,发掘
15749,金黑釉兔毫斑大瓷碗,金,金,瓷器,二级,瓷,高7.8 口径17.6 底径6.5,1,拨交
18565,金镜子局铸款仙人纹铜镜,金,金,铜器,三级,铜,直径11.8、厚0.43,1,拣选
24709,金双鱼纹铜镜,金,金,铜器,三级,铜,直径：13.3    厚：0.4,1,拣选
25733,金童子攀花纹铜镜,金,金,铜器,三级,铜,直径14 厚0.5,1,拣选
8838,金残“长命富贵”菱花铜镜,金,金,铜器,三级,铜,直径6.6、厚0.3,1,旧藏
13702,金残双柄铁刀,金,金,铁器、其他金属器,三级,铁,背长11.2。,1,发掘
15750,金钧釉大瓷碗,金,金,瓷器,二级,瓷,高9.3 口径19.4 底径6.9,1,拨交
18566,金南京路镜子局铸款双鱼纹铜镜,金,金,铜器,三级,铜,直径24、厚0.8,1,拣选
24966,金童子采花纹铜镜,金,金,铜器,三级,铜,直径9.35 厚0.3,1,拣选
25734,金童子采莲纹铜镜,金,金,铜器,三级,铜,直径9.6 厚0.3,1,拣选
2183,金赭釉瓷罐,金,金,瓷器,三级,瓷,高8.6 口径7.7 腹径11.4 底径5.4,1,旧藏
7047,金吴牛喘月故事纹铜镜,金,金,铜器,三级,铜,直径9.15、厚0.65,1,旧藏
7303,金经略使司之印铜印,金,金,玺印符牌,二级,铜,印7.1x7.12x1.75、钮2.4x3.85x2.05,1,旧藏
8839,金牡丹双凤纹铜镜,金,金,铜器,三级,铜,直径7.6、厚0.35,1,旧藏
13703,金角状铁器,金,金,铁器、其他金属器,三级,铁,长14.3，径1.4。,1,发掘
15751,金残铁镰,金,金,铁器、其他金属器,二级,铁,存长21,1,拨交
18567,金南京路镜子局铸款达摩渡海具柄铜镜,金,金,铜器,三级,铜,直径7.15、厚0.35,1,拣选
24967,金仿唐神兽纹铜镜,金,金,铜器,三级,铜,直径8.4 厚0.65,1,拣选
25223,金蕉石鹤雁纹铜镜,金,金,铜器,三级,铜,直径19.4 厚0.45,1,拣选
392,辽金陶器残片,辽,辽,陶器,一般,陶,8.8X7.5X0.3,14,采集
2184,金暗绿釉黑花筒式瓷瓶,金,金,瓷器,二级,瓷,高15.3 口径11.3 腹径11.3  底径7.2,1,旧藏
7304,金副统岁字之印铜印,金,金,玺印符牌,二级,铜,印6.8x6.8x1.5、钮3.5x3.75x2,1,旧藏
8072,金白地黑花瓷罐,金,金,瓷器,二级,瓷,高12.2 腹径14  口径9.7 底径7,1,旧藏
13704,金残铁刀,金,金,铁器、其他金属器,三级,铁,存12.8＊3.3＊0.3。,1,发掘
15752,金残铁垛叉,金,金,铁器、其他金属器,二级,铁,存长30.9,1,拨交
16008,金残永和窑黑釉黄白斑瓷碗,金,金,瓷器,三级,瓷,高6.8 口径15.8 底径5,1,征集购买
18568,金镜子局铸款吴牛喘月故事铜镜,金,金,铜器,三级,铜,直径18.7、厚0.75,1,拣选
24712,金柳毅传书故事纹铜镜,金,金,铜器,三级,铜,直径：11    厚：0.8,1,拣选
25224,金双鱼纹铜镜,金,金,铜器,三级,铜,直径9.1 厚0.5,1,拣选
25480,金吴牛喘月故事纹铜镜,金,金,铜器,三级,铜,直径9.4 厚0.5,1,拣选
393,辽金砖、瓦,辽,辽,石器、石刻、砖瓦,一般,砖瓦,10.4X8.4X3.1,6,采集
2185,金赭釉瓷罐,金,金,瓷器,二级,瓷,高11.3 腹径14.8 口径10.1 底径6.9,1,旧藏
7305,金提控致字号印铜印,金,金,玺印符牌,二级,铜,印6.8x6.85x1.35、钮4.2x2.9x1.6,1,旧藏
8073,金红绿彩瓷碟,金,金,瓷器,二级,瓷,高4.3  口径15.5 底径6.2,1,旧藏
13705,金残环首铁锥,金,金,铁器、其他金属器,三级,铁,存长7.4，环径4。,1,发掘
15753,金白釉黑花陶盘,金,金,瓷器,三级,瓷,高3.8，  口径17.5 ，底径7.5,1,移交
18569,金铜院铸款仙鹤人物故事具柄铜镜,金,金,铜器,二级,铜,直径8.3、厚0.47、柄长7、宽2.08,2,拣选
24969,金仿汉四乳八禽纹铜镜,金,金,铜器,三级,铜,直径9 厚0.4,1,拣选
25225,金许由巢父人物故事纹铜镜,金,金,铜器,三级,铜,直径14 厚0.2,1,拣选
2186,金白釉下鲤鱼卧莲纹瓷盆,金,金,瓷器,三级,瓷,高8.5 口径30.1 底径16.5,1,旧藏
7306,金提控所金字印铜印,金,金,玺印符牌,二级,铜,印7.18x7.22x1.4、钮3.2x3.4x1.6,1,旧藏
8074,金白瓷碗,金,金,瓷器,三级,瓷,高5.2  口径8.9 底径5.2,1,旧藏
13706,金残马掌钉,金,金,铁器、其他金属器,三级,其他金属,长3.8,2,发掘
15754,金白釉黑花瓷罐,金,金,瓷器,三级,瓷,高12.1，口径10.1，底径7.2,1,移交
18570,金官押铸款翻魏晋三兽纹铜镜,金,金,铜器,三级,铜,直径11.4、厚0.75,1,拣选
24714,金双鱼纹铜镜,金,金,铜器,三级,铜,直径：10.5    厚：0.5,1,拣选
25226,金仿魏晋龙虎对峙纹铜镜,金,金,铜器,三级,铜,直径13.9 厚0.5,1,拣选
395,辽金杂色陶瓷片,辽,辽,瓷器,一般,瓷,6.5X4.1X0.3,18,采集
651,金红褐色长方砖,金,金,石器、石刻、砖瓦,二级,砖瓦,长32.5，宽21.5，厚5。,1,采集
8075,金鹧鸪斑瓷碗,金,金,瓷器,二级,瓷,高5.2  口径13.8 底径5.1,1,旧藏
13707,金残铁钩,金,金,铁器、其他金属器,三级,铁,1：长14.1，2：长6.8。,2,发掘
15755,金残铁锄刀,金,金,铁器、其他金属器,二级,铁,长56.4 宽12 背厚2.5,1,拨交
18571,金官字铸款四鹤云纹铜镜,金,金,铜器,三级,铜,直径14.8、厚0.7,1,拣选
24715,金双鱼纹铜镜,金,金,铜器,三级,铜,直径：11    厚：0.6,1,拣选
24971,仿汉”家常富贵“纹铜镜,金,金,铜器,三级,铜,直径10.2 厚0.6,1,拣选
25227,金仿唐瑞兽葡萄纹铜镜,金,金,铜器,三级,铜,直径12.5 厚0.8,1,拣选
396,辽金白釉黑花瓷片,辽,辽,瓷器,一般,瓷,7.5X3.1X0.2,7,采集
2188,金钧釉大碗粘连匣瓷钵,金,金,瓷器,三级,瓷,高14.5 口径25.1 腹径27.2 底径6.9,1,旧藏
7052,金吴牛喘月仙人铜镜,金,金,铜器,二级,铜,直径22.9、厚1,1,旧藏
7308,金都统府印铜印,金,金,玺印符牌,二级,铜,印7.05x7.05x1.25、钮3.05x4.13x1.2,1,旧藏
13708,金残铁马镳,金,金,铁器、其他金属器,三级,铁,存长12,1,发掘
15756,金铜丝残段,金,金,铜器,二级,铜,长2.1-6.2,1,拨交
18572,金官字铸款三兽纹铜镜,金,金,铜器,二级,铜,直径9.9、厚0.6；直径10、厚0.6,2,拣选
24716,金童子采莲纹铜镜,金,金,铜器,三级,铜,直径：9.3    厚：0.4,1,拣选
25228,金仿汉连弧铭文带纹铜镜,金,金,铜器,三级,铜,直径13.3 厚0.25,1,拣选
653,金灰色长方砖,金,金,石器、石刻、砖瓦,三级,砖瓦,长33，宽15.5，厚5。,1,发掘
7309,金安抚使司之印铜印,金,金,玺印符牌,二级,铜,印7.22x7.42x2、钮2.4x4.2x2.2,1,旧藏
8077,金黑釉铁锈花瓷碗,金,金,瓷器,三级,瓷,高7.8   口径20   底径8.7,1,旧藏
13709,金铁带具,金,金,铁器、其他金属器,三级,铁,4.2＊3.2＊0.8。,1,发掘
18573,金承安四年铸款吴牛喘月故事铜镜,金,金,铜器,三级,铜,直径12.1、厚0.65,1,拣选
25741,金钱纹铜镜,金,金,铜器,三级,铜,直径5.4 厚0.3,1,拣选
7054,金双龙纹铜镜,金,金,铜器,三级,铜,直径14、厚0.3,1,旧藏
8078,金黑釉陶钵,金,金,陶器,三级,陶,高7.5   口径15.9   底径8.1,1,旧藏
13710,金二齿铁器,金,金,铁器、其他金属器,三级,铁,第一种：4.4＊3.6＊1.2，第二种：3.8*3.6*1.3。,5,发掘
18574,金承安三年铸款四兽葡萄纹铜镜,金,金,铜器,二级,铜,直径9.4、厚0.6,1,拣选
25742,金弦纹铜镜,金,金,铜器,三级,铜,直径13.7 厚0.9,1,拣选
399,金绿釉鸡腿瓶,金,金,瓷器,三级,瓷,高56.5  口径7.3  腹径18.4  底径10.6,1,旧藏
7055,金双鱼纹铜镜,金,金,铜器,三级,铜,直径10.5、厚0.47,1,旧藏
13711,金残铁钉,金,金,铁器、其他金属器,三级,铁,最长者13.9，最短者2.9。,39,发掘
18575,金承安三年铸款四兽葡萄纹铜镜,金,金,铜器,三级,铜,直径9、厚0.5,2,拣选
25487,金四乳八禽“家常富贵”纹铜镜,金,金,铜器,三级,铜,直径9.9 厚0.4,1,拣选
400,金錾花银杯,金,金,金银器,三级,银,口径8.1 高3.3,1,旧藏
2192,金钧釉瓷碗,金,金,瓷器,二级,瓷,高8.2 口径21.7 底径6.7,1,旧藏
7056,金四蛟纹铜镜,金,金,铜器,三级,铜,直径13.2、厚0.6,1,拨交
8080,金黑瓷瓶,金,金,瓷器,二级,瓷,高30.8 腹径16.4  口径4.8 底径9.7,1,旧藏
13712,金残头状铁器,金,金,铁器、其他金属器,三级,铁,存长7.5,1,发掘
18320,金卐字文铜印,金,金,玺印符牌,三级,铜,高4,1,征集购买
18576,金承安四年铸款四兽葡萄纹铜镜,金,金,铜器,二级,铜,直径8.9、厚0.47；直径9.05、厚0.65,2,拣选
19088,金钧釉瓷盘,金,金,瓷器,二级,瓷,高3.5 口径19.5 底径9.5,1,征集购买
24976,金双鱼纹铜镜,金,金,铜器,三级,铜,直径13.7 厚0.65,1,拣选
25232,金双鱼纹铜镜,金,金,铜器,三级,铜,直径18.7 厚0.8,1,拣选
25488,金仿汉八乳博局纹铜镜,金,金,铜器,三级,铜,直径13.4 厚0.45,1,拣选
401,辽金灰陶双耳罐,辽,辽,陶器,三级,陶,高20.2 口径16.1 腹径24.5  底径14.2,1,旧藏
8081,金黑瓷瓶,金,金,瓷器,二级,瓷,高28.4 腹径15.3  口径7.5 底径9.7,1,旧藏
13713,金残铁器片,金,金,铁器、其他金属器,三级,铁,存长7.5-9,15,发掘
19089,金钧釉方瓷盘,金,金,瓷器,二级,瓷,高2.8 口径16.3x16.3,1,征集购买
24977,金仿魏晋龙虎对峙纹镜,金,金,铜器,三级,铜,直径13.4 厚0.65,1,拣选
402,辽金褐陶埙,辽,辽,陶器,三级,陶,高8.8  口径2.3  腹径5.9  底径2.5,1,旧藏
7058,金野宴图纹铜镜,金,金,铜器,三级,铜,直径9.6、厚0.4,1,拨交
8082,金白地黑花瓷瓶,金,金,瓷器,二级,瓷,高56.7 腹径34.8  口径14.5 底径20.2,1,旧藏
13714,金铁棺钉,金,金,铁器、其他金属器,三级,铁,长35.4,1,采集
24978,金仿魏晋龙虎对峙纹铜镜,金,金,铜器,三级,铜,直径13.5 厚0.7,1,拣选
25234,金仿汉龙虎对峙纹铜镜,金,金,铜器,三级,铜,直径10.05 厚0.6,1,拣选
25490,金双鱼纹铜镜,金,金,铜器,三级,铜,直径10.8 厚0.5,1,拣选
403,金黑釉双系瓶,金,金,瓷器,一般,瓷,高11、存口径3.1、腹径8、底径4.1,1,采集
13715,金方柱形铁制品,金,金,铁器、其他金属器,三级,铁,"1：5.4*1.7*1.6,2:3.7*1.1*1.4。",2,发掘
24723,金仿汉龙虎对峙纹铜镜,金,金,铜器,三级,铜,直径：13.4    厚：0.4,1,拣选
25235,金仿汉四乳禽兽纹铜镜,金,金,铜器,三级,铜,直径8.6 厚0.45,1,拣选
25491,金仿魏晋龙虎对峙纹铜镜,金,金,铜器,三级,铜,直径9.3 厚0.55,1,拣选
404,金印花纹灰陶长方砖,金,金,石器、石刻、砖瓦,三级,砖瓦,存长29.8  宽15.5  厚14,1,旧藏
24724,金仿汉龙虎对峙纹铜镜,金,金,铜器,三级,铜,直径：13.5    厚：0.4,1,拣选
24980,金仿唐四禽纹铜镜,金,金,铜器,三级,铜,直径9.4 厚0.7,1,拣选
25236,金许由巢父人物故事纹铜镜,金,金,铜器,三级,铜,直径12.2 厚0.7,1,拣选
405,金灰陶罐,金,金,陶器,三级,陶,高44.5  口径16.1  腹径24.5  底径16.4,1,旧藏
25237,金仿汉龙虎对峙纹铜镜,金,金,铜器,三级,铜,直径10.65 厚0.3,1,拣选
25749,金仿汉四乳八禽“家常富贵”铭文铜镜,金,金,铜器,三级,铜,直径10.2 厚0.5,1,拣选
406,金灰陶瓶,金,金,陶器,三级,陶,高15.1  口径7.2  腹径10.7  底径8.2,1,旧藏
2198,金钧釉小瓷碗,金,金,瓷器,三级,瓷,高4.3 口径12.9 底径4,1,旧藏
18326,金仿汉三兽纹铜镜,金,金,铜器,三级,铜,直径8.9、通钮高0.8,1,征集购买
18582,金王家造三童攀花枝纹铜镜,金,金,铜器,二级,铜,直径12.9、厚0.42,1,拣选
24982,金仿汉”家常富贵“铜镜,金,金,铜器,三级,铜,直径9.2 厚0.3,1,拣选
25494,金双鱼纹铜镜,金,金,铜器,三级,铜,直径13.8 厚0.95,1,拣选
25750,金童子采莲纹铜镜,金,金,铜器,三级,铜,直径9.7 厚0.4,1,拣选
407,金黑釉瓶,金,金,瓷器,一般,瓷,高10.3、口径4.3、腹径10.6、底径5.1,1,采集
2199,金钧釉瓷碟,金,金,瓷器,二级,瓷,高3.6 口径16.5 底径6.1,1,旧藏
18327,金仿汉三兽纹铜镜,金,金,铜器,三级,铜,直径10.8、通钮高1.2,1,征集购买
24727,金翻汉瑞兽铭带铜镜,金,金,铜器,三级,铜,直径：9    厚：0.5,1,拣选
24983,金人物观瀑纹铜镜,金,金,铜器,三级,铜,直径9.6 厚0.4,1,拣选
25239,金仙鹤人物故事纹铜镜,金,金,铜器,三级,铜,直径8.4 厚0.5 通高12.4,1,拣选
25751,金山水纹铜镜,金,金,铜器,三级,铜,直径10.2 厚0.45,1,拣选
408,金黑釉碟残片,金,金,瓷器,一般,瓷,口径15.2、底径6.5,1,采集
18328,金双鱼纹铜镜,金,金,铜器,三级,铜,直径9.8、通钮高0.8,1,征集购买
24984,金海水龙纹铜镜,金,金,铜器,三级,铜,直径12.4 厚0.35,1,拣选
25240,金仿唐瑞兽葡萄纹铜镜,金,金,铜器,三级,铜,直径9.5 厚0.6,1,拣选
409,金白瓷残片,金,金,瓷器,一般,瓷,5.2、6.5,4,采集
665,辽金三足铁平锅,辽,辽,铁器、其他金属器,三级,铁,高11.5，口径40。,1,征集购买
2201,金钧釉瓷盘,金,金,瓷器,三级,瓷,高3.5 口径18.3 底径11.2,1,旧藏
7065,金仿汉三兽纹铜镜,金,金,铜器,三级,铜,直径8.73、厚0.5,1,拨交
8089,金三彩卧虎枕,金,金,陶器,二级,陶,高13 枕面14.4x22,1,旧藏
24985,金仿汉“家常富贵”铜镜,金,金,铜器,三级,铜,直径16 厚0.5,1,拣选
25241,金人物观鱼纹铜镜,金,金,铜器,三级,铜,直径15.1 直径8 厚0.4,1,拣选
25753,金双鱼纹铜镜,金,金,铜器,三级,铜,直径14.4 厚0.2,1,拣选
24986,金仿汉“家常富贵”铜镜,金,金,铜器,三级,铜,直径15.6 厚0.4,1,拣选
25242,金仿汉“家常富贵”纹铜镜,金,金,铜器,三级,铜,直径9.8 厚0.4,1,拣选
411,金灰陶筒瓦,金,金,石器、石刻、砖瓦,三级,砖瓦,1:存长44.3宽20.9厚2.9  2:存长37宽20.7厚3.2,1,旧藏
24987,金仿汉“家常富贵”铜镜,金,金,铜器,三级,铜,直径16 厚0.4,1,拣选
25499,金仿魏晋龙虎对峙纹铜镜,金,金,铜器,三级,铜,直径13.65 厚0.6,1,拣选
412,金鎏金铁佛附六方铁座,金,金,雕塑、造像,二级,铁,1:存高35.3  宽12.7  厚4.6  2:高17.5  宽6.8  厚3.6,2,旧藏
24988,金缠枝莲纹铜镜,金,金,铜器,三级,铜,直径11.85 厚0.45,1,拣选
413,金铁风铎,金,金,铁器、其他金属器,三级,铁,高5.9,1,旧藏
24989,金双龙纹铜镜,金,金,铜器,三级,铜,直径18.3 厚0.6,1,拣选
7070,金童子举花戏财纹铜镜,金,金,铜器,三级,铜,直径12.5、厚0.9,1,拨交
24734,金双鱼纹铜镜,金,金,铜器,三级,铜,直径：8.5    厚：0.3,1,拣选
25246,金童子穿花纹铜镜,金,金,铜器,三级,铜,直径14.4 厚0.4,1,拣选
415,金灰版瓦残片,金,金,石器、石刻、砖瓦,一般,砖瓦,存21.2X14.2X1.6,1,采集
671,辽金雕花石臼,辽,辽,石器、石刻、砖瓦,三级,石,口径6，高10.5，底径11。,1,征集购买
24735,金双鱼纹铜镜,金,金,铜器,三级,铜,直径：10.7    厚：0.5,1,拣选
24991,金仿魏晋龙虎对峙纹铜镜,金,金,铜器,三级,铜,直径13.45 厚0.45,1,拣选
25247,金长柄“加进”铭文人物神鹿纹饰铜镜,金,金,铜器,三级,铜,nan,1,拣选
416,金灰版瓦残片,金,金,石器、石刻、砖瓦,一般,砖瓦,存10.5X8.8X2.5,1,采集
2208,金黑釉瓷碗,金,金,瓷器,二级,瓷,高7.8 口径18.9 底径6.5,1,旧藏
24736,金童子采莲纹铜镜,金,金,铜器,三级,铜,直径：9.65    厚：0.3,1,拣选
24992,金仿魏晋龙虎对峙纹铜镜,金,金,铜器,三级,铜,直径13.45 厚0.6,1,拣选
25248,金仿魏晋龙虎对峙纹铜镜,金,金,铜器,三级,铜,直径9.6 厚0.4,1,拣选
25504,金八乳博局纹铜镜,金,金,铜器,三级,铜,直径12.6 厚0.4,1,拣选
2209,金黑釉白里大瓷碗,金,金,瓷器,三级,瓷,高7.6 口径21  底径6.7,1,旧藏
24737,金月宫纹铜镜,金,金,铜器,三级,铜,直径：7.9    厚：0.4,1,拣选
25505,金仿魏晋龙虎对峙铭文铜镜,金,金,铜器,三级,铜,直径11.2 厚0.7,1,拣选
2210,金黑釉白里大瓷碗,金,金,瓷器,三级,瓷,高7.1 口径19  底径5.7,1,旧藏
24738,金五童戏花纹铜镜,金,金,铜器,三级,铜,直径：12    厚：0.4,1,拣选
25250,金双龙纹铜镜,金,金,铜器,三级,铜,直径10.7 厚0.5,1,拣选
25506,金弦纹铜镜,金,金,铜器,三级,铜,直径13.1 厚0.7,1,拣选
25251,金三虬鸟纹铜镜,金,金,铜器,三级,铜,直径10.8 厚0.3,1,拣选
24996,金仿唐瑞兽葡萄纹铜镜,金,金,铜器,三级,铜,直径16.6 厚1.4,1,拣选
25764,金仿魏晋龙虎对峙纹铜镜,金,金,铜器,三级,铜,"直径13.75,厚0.6",1,拣选
25253,金素面纹铜镜,金,金,铜器,三级,铜,直径7.7 厚0.3,1,拣选
25509,金仿汉连弧日光纹铜镜,金,金,铜器,三级,铜,直径10.9 厚0.5,1,拣选
25765,金葵花形童子攀花纹铜镜,金,金,铜器,三级,铜,"直径14.4,厚0.5",1,拣选
8870,金鱼龙纹葵花铜镜,金,金,铜器,二级,铜,直径13.05、厚0.25,1,旧藏
16294,辽金砖瓦残块,辽,辽,石器、石刻、砖瓦,二级,砖瓦,"砖存长14,厚7.5,板瓦宽24,存长24.5",2,采集
17318,辽金三角形双叶刃铁铧,辽,辽,铁器、其他金属器,二级,铁,存长39 宽31,1,拨交
24742,金六出葵噇子穿花纹铜镜,金,金,铜器,三级,铜,直径：14.4    厚：0.6,1,拣选
25766,金葵花形缠枝花卉纹铜镜,金,金,铜器,三级,铜,"直径10,厚0.1",1,拣选
167,金黑釉残碗,金,金,瓷器,三级,瓷,存高3.2*8.8  底厚0.9,1,旧藏
8871,金素面纹铜镜,金,金,铜器,三级,铜,直径11.8、厚0.3,1,旧藏
17319,辽金圆刃铁镐,辽,辽,铁器、其他金属器,二级,铁,长24.5 宽5.5 厚5.5,1,拨交
24743,金双鱼纹铜镜,金,金,铜器,三级,铜,直径：10.1    厚：0.5,1,拣选
25511,金仿魏晋龙虎对峙铜镜,金,金,铜器,三级,铜,直径10.7 厚0.5,1,拣选
25767,金长柄月宫纹铜镜,金,金,铜器,三级,铜,"直径8,厚0.3",1,拣选
2216,金青瓷印花大碗,金,金,瓷器,三级,瓷,高8.5 口径20  底径7.5,1,旧藏
8104,金定窑白瓷盘,金,金,瓷器,二级,瓷,高3.8 口径16.4 底径7.5,1,旧藏
17320,金弦纹黑釉罐,金,金,瓷器,二级,瓷,高30 口径11 底径9.5 腹径24,1,拨交
24744,金神人龟鹤齐寿纹铜镜,金,金,铜器,三级,铜,直径：17,1,拣选
25512,金仿魏晋龙虎对峙纹铜镜,金,金,铜器,三级,铜,直径9.6 厚0.6,1,拣选
25768,金长柄月宫纹铜镜,金,金,铜器,三级,铜,"残高11.5,直径8.1,厚0.35",1,拣选
